,M
14376,-0.17679256
14377,-0.16912971
14378,-0.05199781
14379,-0.11111111
14380,-0.22112752
14381,-0.19430761
14382,-0.2545156
14383,-0.28845102
14384,-0.258347
14385,-0.2413793
14386,-0.24083197
14387,-0.1412151
14388,-0.13081555
14389,-0.24356869
14390,-0.21455939
14391,-0.16858238
14392,-0.24904214
14393,-0.2014231
14394,-0.09797482
14395,-0.13355227
14396,-0.09140668
14397,-0.040503558
14398,-0.07060755
14399,-0.015873017
14400,0.18390805
14401,0.27531472
14402,0.22660099
14403,0.18226601
14404,0.25779969
14405,0.23864259
14406,0.1472359
14407,0.13683635
14408,0.10892173
14409,0.09633279
14410,0.07279693
14411,0.007662835
14412,-0.061850026
14413,-0.024083197
14414,-0.039408866
14415,-0.040503558
14416,-0.16475096
14417,-0.19759168
14418,-0.13793103
14419,-0.20197044
14420,-0.2244116
14421,-0.1893815
14422,-0.21510673
14423,-0.19594964
14424,-0.13300492
14425,-0.08429119
14426,-0.04488232
14427,-0.018062398
14428,0.0054734536
14429,0.0
14430,0.027914613
14431,-0.0021893815
14432,0.059660647
14433,0.10071155
14434,0.010399562
14435,-0.0016420361
14436,-0.023535851
14437,-0.049261082
14438,-0.10344828
14439,-0.098522164
14440,-0.136289
14441,-0.08155446
14442,-0.013683635
14443,0.08757526
14444,0.017515052
14445,0.031746034
14446,0.08374384
14447,0.1423098
14448,0.061850026
14449,0.068418175
14450,0.1351943
14451,0.11658456
14452,0.10892173
14453,0.0771757
14454,-0.027914613
14455,-0.06294472
14456,-0.08155446
14457,-0.25232622
14458,-0.30432403
14459,-0.18390805
14460,-0.12698413
14461,-0.13957307
14462,-0.042145595
14463,-0.0892173
14464,-0.044334974
14465,0.04159825
14466,-0.00821018
14467,-0.03667214
14468,0.02736727
14469,0.074438974
14470,0.03065134
14471,0.043240286
14472,0.06568144
14473,0.08593322
14474,-0.0651341
14475,-0.053092502
14476,0.15216202
14477,0.093048714
14478,-0.011494253
14479,0.047071703
14480,0.087027915
14481,0.07936508
14482,0.09140668
14483,0.06349207
14484,0.11001642
14485,0.20580186
14486,0.21291736
14487,0.0771757
14488,0.20634921
14489,0.19266558
14490,0.13464697
14491,0.13683635
14492,0.1652983
14493,0.057471264
14494,0.09140668
14495,0.136289
14496,0.033935413
14497,-0.062397372
14498,-0.025725232
14499,-0.026272578
14500,-0.07881773
14501,-0.10290093
14502,-0.052545156
14503,-0.07224959
14504,-0.22058019
14505,-0.22331691
14506,-0.12972085
14507,-0.10344828
14508,-0.10946908
14509,-0.020251779
14510,-0.057471264
14511,-0.1182266
14512,-0.07224959
14513,-0.042145595
14514,-0.038314175
14515,0.03448276
14516,0.049261082
14517,-0.007662835
14518,0.02134647
14519,0.03065134
14520,0.037219487
14521,-0.045429666
14522,-0.06568144
14523,0.01423098
14524,0.014778325
14525,0.08045977
14526,0.03557745
14527,0.053092502
14528,0.15544608
14529,0.12534209
14530,0.03667214
14531,0.08593322
14532,0.054187194
14533,-0.07827039
14534,-0.073891625
14535,-0.12588944
14536,-0.23316912
14537,-0.15708812
14538,-0.08210181
14539,-0.03448276
14540,-0.044334974
14541,0.056376573
14542,0.08812261
14543,0.12205802
14544,0.14176245
14545,0.20580186
14546,0.23481117
14547,0.27312535
14548,0.105637655
14549,0.038314175
14550,0.2364532
14551,-0.05692392
14552,-0.074986316
14553,0.048166394
14554,0.008757526
14555,-0.025177887
14556,-0.10892173
14557,-0.06622879
14558,-0.017515052
14559,-0.09031199
14560,-0.04269294
14561,-0.16912971
14562,-0.04761905
14563,0.17788725
14564,0.22386426
14565,0.19978106
14566,0.28024083
14567,0.32895458
14568,0.23481117
14569,0.09578544
14570,0.13902572
14571,0.16475096
14572,0.07936508
14573,0.03448276
14574,0.01532567
14575,0.014778325
14576,-0.07060755
14577,-0.20580186
14578,-0.19266558
14579,-0.23262179
14580,-0.24958949
14581,-0.21674877
14582,-0.1773399
14583,-0.13300492
14584,-0.06951286
14585,-0.07608101
14586,-0.02134647
14587,-0.010946907
14588,-0.020799125
14589,-0.07936508
14590,-0.09469075
14591,-0.039408866
14592,0.08210181
14593,0.019157087
14594,-0.07006021
14595,-0.08429119
14596,-0.08866995
14597,-0.03776683
14598,-0.0054734536
14599,0.07608101
14600,0.12807882
14601,0.15380405
14602,0.20306513
14603,0.2857143
14604,0.35358512
14605,0.31034482
14606,0.37602627
14607,0.3338807
14608,0.17460318
14609,0.10946908
14610,0.11713191
14611,0.08045977
14612,0.098522164
14613,0.079912424
14614,0.04871374
14615,0.025725232
14616,0.021893814
14617,0.008757526
14618,0.10399562
14619,0.10290093
14620,0.17186645
14621,-0.08538588
14622,0.00711549
14623,0.24958949
14624,-0.14997263
14625,-0.15544608
14626,-0.08045977
14627,-0.14340448
14628,-0.20470718
14629,-0.12972085
14630,0.020251779
14631,-0.22276957
14632,-0.1724138
14633,-0.18500273
14634,-0.2244116
14635,-0.09140668
14636,-0.0054734536
14637,0.017515052
14638,-0.025725232
14639,0.1242474
14640,0.09469075
14641,0.02244116
14642,0.11713191
14643,0.09797482
14644,0.0021893815
14645,-0.0038314175
14646,0.029009305
14647,-0.106732346
14648,-0.1893815
14649,-0.10946908
14650,-0.20525451
14651,-0.36617404
14652,-0.39025724
14653,-0.3705528
14654,-0.33004925
14655,-0.33716476
14656,-0.3196497
14657,-0.32019705
14658,-0.29720855
14659,-0.19157088
14660,-0.14176245
14661,0.02244116
14662,0.08593322
14663,0.05199781
14664,0.06458675
14665,0.09578544
14666,0.11001642
14667,0.118773945
14668,0.10946908
14669,0.111658454
14670,0.09742748
14671,0.032293376
14672,0.019157087
14673,0.025177887
14674,-0.048166394
14675,0.004378763
14676,0.04871374
14677,0.045429666
14678,0.0651341
14679,0.03284072
14680,0.06294472
14681,0.08210181
14682,0.093596056
14683,0.13738368
14684,0.11548988
14685,0.15489875
14686,0.12370005
14687,0.09578544
14688,0.05528188
14689,0.105637655
14690,0.12096333
14691,0.09031199
14692,0.04488232
14693,0.04597701
14694,0.10782704
14695,-0.022988506
14696,0.09906951
14697,0.066776134
14698,-0.14887795
14699,-0.13409962
14700,-0.0952381
14701,-0.24192666
14702,-0.42309797
14703,-0.28024083
14704,-0.25232622
14705,-0.35522714
14706,-0.3316913
14707,-0.33990148
14708,-0.20197044
14709,-0.23700054
14710,-0.23754789
14711,-0.22550629
14712,-0.15763547
14713,-0.13574165
14714,-0.120415986
14715,0.033388067
14716,0.0771757
14717,0.09140668
14718,0.1242474
14719,0.099616855
14720,0.11713191
14721,0.13793103
14722,0.2835249
14723,0.12315271
14724,0.11111111
14725,0.098522164
14726,0.0060207993
14727,-0.045429666
14728,-0.012041599
14729,-0.062397372
14730,-0.18062398
14731,-0.081007116
14732,-0.10509031
14733,-0.18226601
14734,-0.15489875
14735,-0.18226601
14736,-0.13847838
14737,-0.054187194
14738,0.015873017
14739,0.052545156
14740,0.09906951
14741,0.18609743
14742,0.09195402
14743,0.0711549
14744,0.09031199
14745,0.16584565
14746,0.13738368
14747,0.09469075
14748,0.106185004
14749,0.079912424
14750,0.0038314175
14751,-0.024630541
14752,0.06568144
14753,0.07553366
14754,0.1242474
14755,0.19430761
14756,0.19759168
14757,0.14887795
14758,0.18828681
14759,0.2895457
14760,0.28407225
14761,0.27531472
14762,0.26327312
14763,0.21127531
14764,0.22605364
14765,0.16748768
14766,0.107279696
14767,-0.1472359
14768,0.081007116
14769,-0.0060207993
14770,-0.21291736
14771,-0.1844554
14772,-0.14395183
14773,-0.12862617
14774,-0.32621783
14775,-0.24575807
14776,-0.17679256
14777,-0.25506294
14778,-0.17679256
14779,-0.21455939
14780,-0.0771757
14781,-0.11713191
14782,-0.02244116
14783,-0.031746034
14784,0.017515052
14785,0.009852217
14786,-0.015873017
14787,0.093596056
14788,0.04488232
14789,0.058565956
14790,0.033935413
14791,0.15982485
14792,0.14887795
14793,0.09578544
14794,0.112753145
14795,0.1351943
14796,0.1833607
14797,0.18609743
14798,0.22058019
14799,0.19376026
14800,0.14778325
14801,0.256705
14802,0.20197044
14803,0.1122058
14804,0.029009305
14805,0.0032840723
14806,-0.007662835
14807,-0.06896552
14808,-0.081007116
14809,-0.029009305
14810,-0.050355773
14811,-0.1302682
14812,-0.09906951
14813,-0.057471264
14814,0.020251779
14815,0.029009305
14816,0.0065681445
14817,-0.045429666
14818,-0.13957307
14819,-0.098522164
14820,-0.09797482
14821,-0.14614122
14822,-0.24685277
14823,-0.17515051
14824,-0.1423098
14825,-0.1784346
14826,-0.25615764
14827,-0.26217842
14828,-0.28407225
14829,-0.28133553
14830,-0.17296115
14831,-0.1532567
14832,-0.10235359
14833,0.0027367268
14834,0.0060207993
14835,-0.06403941
14836,-0.046524357
14837,0.033935413
14838,0.04488232
14839,0.03776683
14840,0.13738368
14841,0.14012042
14842,0.12096333
14843,0.12260536
14844,0.12862617
14845,0.06951286
14846,0.055829227
14847,0.1423098
14848,0.093048714
14849,0.032293376
14850,0.06622879
14851,0.030103996
14852,0.06732348
14853,0.02846196
14854,0.04871374
14855,0.02955665
14856,-0.038314175
14857,-0.061850026
14858,-0.051450465
14859,-0.053639848
14860,-0.038314175
14861,0.025725232
14862,0.010946907
14863,-0.008757526
14864,-0.009852217
14865,0.0032840723
14866,0.08045977
14867,0.021893814
14868,-0.010946907
14869,-0.08045977
14870,0.020799125
14871,-0.008757526
14872,-0.03065134
14873,0.016967706
14874,0.0021893815
14875,0.04871374
14876,0.052545156
14877,-0.0049261083
14878,0.013136289
14879,0.021893814
14880,-0.018062398
14881,-0.061850026
14882,-0.1291735
14883,-0.14449918
14884,-0.098522164
14885,-0.08538588
14886,-0.10399562
14887,-0.100164205
14888,-0.07170224
14889,0.00821018
14890,0.033935413
14891,0.043240286
14892,0.11056376
14893,0.17077176
14894,0.10454296
14895,0.09085933
14896,0.035030104
14897,-0.024083197
14898,-0.019704433
14899,-0.026819924
14900,0.0
14901,0.022988506
14902,-0.025725232
14903,0.023535851
14904,0.050355773
14905,0.033935413
14906,0.012041599
14907,0.00711549
14908,-0.010946907
14909,-0.0027367268
14910,0.03065134
14911,0.043240286
14912,0.018609744
14913,0.02244116
14914,-0.033388067
14915,0.010399562
14916,0.04871374
14917,0.10180624
14918,0.1182266
14919,0.111658454
14920,0.06951286
14921,0.087027915
14922,0.092501365
14923,0.07553366
14924,0.11548988
14925,0.14997263
14926,0.14997263
14927,0.08866995
14928,0.19376026
14929,0.23700054
14930,0.20963328
14931,0.16694035
14932,0.17788725
14933,0.07936508
14934,0.04378763
14935,0.055829227
14936,0.037219487
14937,-0.09906951
14938,-0.11111111
14939,-0.04159825
14940,-0.10509031
14941,-0.18828681
14942,-0.11439519
14943,-0.06622879
14944,-0.11713191
14945,-0.1291735
14946,-0.08812261
14947,-0.07662835
14948,-0.119868636
14949,-0.06403941
14950,-0.02244116
14951,-0.062397372
14952,-0.0892173
14953,-0.06896552
14954,-0.048166394
14955,-0.11384784
14956,-0.08812261
14957,-0.015873017
14958,-0.07279693
14959,-0.166393
14960,-0.25998905
14961,-0.24575807
14962,-0.16091955
14963,-0.16694035
14964,-0.16694035
14965,-0.10235359
14966,-0.09578544
14967,-0.13902572
14968,-0.09195402
14969,-0.094143406
14970,-0.06130268
14971,-0.067870826
14972,-0.09469075
14973,-0.053639848
14974,0.013683635
14975,0.036124796
14976,-0.025177887
14977,0.00711549
14978,-0.04761905
14979,0.01532567
14980,-0.05801861
14981,-0.055829227
14982,-0.010399562
14983,0.031746034
14984,0.033388067
14985,0.009852217
14986,0.02955665
14987,0.073891625
14988,0.105637655
14989,0.13300492
14990,0.21182266
14991,0.23481117
14992,0.17952928
14993,0.17624521
14994,0.13738368
14995,0.099616855
14996,0.06403941
14997,0.010946907
14998,0.018609744
14999,-0.0038314175
15000,0.0027367268
15001,0.00821018
15002,0.004378763
15003,-0.03448276
15004,-0.02134647
15005,0.0711549
15006,0.08538588
15007,0.13793103
15008,0.15544608
15009,0.09688013
15010,0.09797482
15011,0.13738368
15012,0.10837439
15013,0.08757526
15014,0.13902572
15015,0.15873016
15016,0.12534209
15017,0.14176245
15018,0.16365626
15019,0.13136289
15020,0.12151067
15021,0.02955665
15022,-0.008757526
15023,-0.011494253
15024,-0.04871374
15025,-0.119868636
15026,-0.03284072
15027,0.0060207993
15028,0.040503558
15029,-0.042145595
15030,-0.098522164
15031,-0.14012042
15032,-0.11603722
15033,-0.119868636
15034,-0.12643678
15035,-0.16967706
15036,-0.17624521
15037,-0.06622879
15038,-0.060755335
15039,-0.05090312
15040,-0.0054734536
15041,0.019704433
15042,0.04761905
15043,0.013683635
15044,0.018062398
15045,0.01532567
15046,0.0032840723
15047,0.007662835
15048,0.009304872
15049,0.04378763
15050,0.068418175
15051,0.055829227
15052,0.03448276
15053,0.013136289
15054,0.113300495
15055,0.11439519
15056,0.07827039
15057,0.014778325
15058,0.04761905
15059,0.05692392
15060,0.02955665
15061,-0.030103996
15062,-0.05473454
15063,-0.016967706
15064,-0.00711549
15065,0.04761905
15066,0.049261082
15067,0.08264915
15068,0.062397372
15069,0.03448276
15070,-0.039956212
15071,-0.048166394
15072,-0.0021893815
15073,-0.05473454
15074,-0.09742748
15075,-0.0651341
15076,-0.061850026
15077,0.0021893815
15078,0.00711549
15079,-0.004378763
15080,-0.07827039
15081,-0.099616855
15082,-0.11111111
15083,-0.17186645
15084,-0.19211823
15085,-0.21620142
15086,-0.19376026
15087,-0.1603722
15088,-0.039408866
15089,-0.02846196
15090,-0.03886152
15091,-0.05090312
15092,-0.010399562
15093,-0.05801861
15094,-0.047071703
15095,-0.011494253
15096,-0.049261082
15097,-0.10235359
15098,-0.092501365
15099,-0.08045977
15100,-0.1412151
15101,-0.1242474
15102,-0.053092502
15103,-0.04269294
15104,-0.058565956
15105,-0.04761905
15106,-0.007662835
15107,0.018062398
15108,-0.00711549
15109,0.013683635
15110,0.052545156
15111,0.074986316
15112,0.079912424
15113,0.0831965
15114,0.041050903
15115,-0.0010946908
15116,0.024630541
15117,0.051450465
15118,0.09469075
15119,0.07553366
15120,0.08812261
15121,0.1242474
15122,0.16365626
15123,0.118773945
15124,0.01423098
15125,-0.031198686
15126,0.0027367268
15127,0.04597701
15128,0.056376573
15129,0.06951286
15130,0.1122058
15131,0.14668857
15132,0.12862617
15133,0.09633279
15134,0.05473454
15135,0.0831965
15136,0.094143406
15137,0.1182266
15138,0.09031199
15139,0.08045977
15140,0.07279693
15141,0.014778325
15142,-0.052545156
15143,-0.06130268
15144,-0.054187194
15145,-0.09085933
15146,-0.14395183
15147,-0.11111111
15148,-0.04378763
15149,0.019157087
15150,0.043240286
15151,-0.03065134
15152,-0.08045977
15153,-0.09578544
15154,0.11001642
15155,-0.07662835
15156,-0.021893814
15157,0.029009305
15158,0.0060207993
15159,0.0054734536
15160,-0.0711549
15161,-0.013683635
15162,-0.13245758
15163,0.1242474
15164,0.0060207993
15165,0.07006021
15166,-0.06896552
15167,0.09797482
15168,-0.0038314175
15169,0.03065134
15170,0.118773945
15171,0.1302682
15172,0.07772304
15173,0.0591133
15174,0.019157087
15175,0.059660647
15176,0.049261082
15177,-0.0060207993
15178,-0.020251779
15179,-0.07553366
15180,0.010399562
15181,0.04871374
15182,0.026819924
15183,0.021893814
15184,0.02244116
15185,0.054187194
15186,-0.0065681445
15187,-0.020251779
15188,-0.16091955
15189,-0.107279696
15190,-0.18828681
15191,-0.16967706
15192,-0.13409962
15193,-0.2014231
15194,-0.11001642
15195,0.02244116
15196,-0.0060207993
15197,0.093596056
15198,0.073891625
15199,0.045429666
15200,-0.024083197
15201,-0.060755335
15202,-0.018609744
15203,-0.04761905
15204,-0.05801861
15205,-0.074986316
15206,-0.08593322
15207,-0.16748768
15208,-0.044334974
15209,-0.14012042
15210,-0.07608101
15211,-0.087027915
15212,-0.04871374
15213,-0.035030104
15214,-0.03776683
15215,-0.09469075
15216,0.058565956
15217,0.12753147
15218,0.14887795
15219,0.1291735
15220,0.06130268
15221,0.09633279
15222,0.045429666
15223,-0.012588943
15224,-0.06568144
15225,-0.012588943
15226,-0.00821018
15227,0.022988506
15228,0.05801861
15229,0.17077176
15230,0.014778325
15231,0.05801861
15232,0.007662835
15233,0.07334428
15234,0.08264915
15235,0.124794744
15236,-0.011494253
15237,0.10509031
15238,-0.053639848
15239,0.08045977
15240,-0.066776134
15241,0.0771757
15242,-0.007662835
15243,0.043240286
15244,0.0021893815
15245,0.15161467
15246,0.027914613
15247,0.09140668
15248,0.09797482
15249,0.09797482
15250,0.010399562
15251,0.074986316
15252,0.081007116
15253,0.06896552
15254,0.055829227
15255,0.12807882
15256,0.11384784
15257,0.16803503
15258,0.16091955
15259,0.092501365
15260,0.1652983
15261,0.094143406
15262,-0.06458675
15263,-0.08374384
15264,-0.045429666
15265,-0.10344828
15266,-0.16748768
15267,-0.12698413
15268,-0.06951286
15269,-0.04871374
15270,-0.08976464
15271,-0.049261082
15272,-0.046524357
15273,-0.16748768
15274,-0.18171866
15275,-0.14778325
15276,-0.1773399
15277,-0.15489875
15278,-0.049808428
15279,-0.052545156
15280,-0.03667214
15281,-0.061850026
15282,0.05090312
15283,0.07553366
15284,0.09140668
15285,0.010399562
15286,0.119868636
15287,-0.00821018
15288,0.07060755
15289,-0.067870826
15290,-0.033388067
15291,-0.066776134
15292,0.025725232
15293,0.02244116
15294,0.055829227
15295,0.004378763
15296,0.060207993
15297,0.11111111
15298,0.055829227
15299,-0.03557745
15300,-0.039956212
15301,-0.02244116
15302,0.031198686
15303,0.047071703
15304,-0.050355773
15305,-0.015873017
15306,-0.025725232
15307,-0.066776134
15308,0.008757526
15309,-0.03776683
15310,-0.037219487
15311,-0.026819924
15312,-0.118773945
15313,-0.12315271
15314,-0.061850026
15315,-0.079912424
15316,-0.08866995
15317,-0.025177887
15318,-0.06294472
15319,-0.066776134
15320,-0.11111111
15321,-0.011494253
15322,-0.074438974
15323,-0.0952381
15324,-0.09906951
15325,-0.119321294
15326,-0.16858238
15327,-0.06732348
15328,-0.042145595
15329,-0.033935413
15330,0.009852217
15331,0.11001642
15332,0.1893815
15333,0.1423098
15334,0.19759168
15335,0.08538588
15336,0.10399562
15337,0.10399562
15338,0.05692392
15339,0.030103996
15340,0.19321291
15341,0.07224959
15342,0.20634921
15343,0.16912971
15344,0.17186645
15345,0.09906951
15346,0.1412151
15347,0.060207993
15348,0.07608101
15349,-0.05692392
15350,0.10946908
15351,0.13683635
15352,0.20032841
15353,0.09469075
15354,0.11658456
15355,0.033388067
15356,0.13081555
15357,0.10071155
15358,0.13191023
15359,0.05692392
15360,0.08538588
15361,0.04159825
15362,0.12643678
15363,0.06403941
15364,0.040503558
15365,0.0010946908
15366,0.036124796
15367,0.04269294
15368,-0.04269294
15369,0.056376573
15370,0.074986316
15371,0.07827039
15372,0.13136289
15373,0.1351943
15374,0.13191023
15375,0.039956212
15376,0.067870826
15377,0.060755335
15378,-0.02134647
15379,-0.074986316
15380,-0.053639848
15381,-0.01642036
15382,-0.06568144
15383,-0.09085933
15384,-0.14614122
15385,-0.12534209
15386,-0.16475096
15387,-0.12534209
15388,-0.08429119
15389,-0.07881773
15390,-0.044334974
15391,-0.015873017
15392,-0.0016420361
15393,-0.087027915
15394,-0.11658456
15395,-0.17624521
15396,-0.22824302
15397,-0.11658456
15398,-0.08812261
15399,-0.13245758
15400,-0.10399562
15401,-0.039408866
15402,-0.060207993
15403,0.004378763
15404,-0.11713191
15405,-0.0711549
15406,-0.0060207993
15407,0.0005473454
15408,-0.057471264
15409,-0.048166394
15410,-0.036124796
15411,0.0060207993
15412,-0.0038314175
15413,0.06130268
15414,0.033935413
15415,-0.00821018
15416,0.041050903
15417,0.02244116
15418,0.04378763
15419,0.093596056
15420,0.1302682
15421,0.06896552
15422,0.04597701
15423,-0.0065681445
15424,-0.04761905
15425,-0.18773946
15426,-0.13355227
15427,-0.112753145
15428,-0.10892173
15429,-0.1351943
15430,-0.012588943
15431,0.042145595
15432,0.12205802
15433,-0.03557745
15434,0.004378763
15435,-0.03284072
15436,-0.009852217
15437,-0.01642036
15438,0.06622879
15439,-0.08045977
